Date,amount
2024-11-16,1051.69
2024-11-17,4260.42
2024-11-18,2072.9900000000002
2024-11-19,606.22
2024-11-20,1583.3
2024-11-21,1729.0
2024-11-22,795.56
2024-11-23,667.0
2024-11-24,2258.45
2024-11-25,665.5799999999999
2024-11-26,1477.0
2024-11-27,635.0
2024-11-28,788.0
2024-11-29,1389.0
2024-11-30,1456.94
2024-12-01,1162.0
2024-12-02,39.3
2024-12-03,800.0
2024-12-04,1023.0
2024-12-05,630.04
2024-12-06,932.73
2024-12-07,1166.0
2024-12-08,1726.0
2024-12-09,169.64
2024-12-10,1318.0
2024-12-11,121.52
2024-12-12,1090.95
2024-12-13,1630.0
2024-12-14,1652.0
2024-12-15,1949.45
2024-12-16,1544.74
2024-12-17,1252.0
2024-12-18,977.0
2024-12-19,1453.44
2024-12-20,474.0
2024-12-21,784.35
2024-12-22,834.0
2024-12-23,325.64
2024-12-24,502.0
2024-12-25,1163.0
2024-12-26,1137.0
2024-12-27,1205.0
2024-12-28,1241.3400000000001
2024-12-29,655.78
